import_id,section,domain,skill,group,source_question_pdf,question_number,question_id,Question,A,B,C,D,Answer
ocr-00219,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 1.pdf",1.2,a6dbad6b,"2.70 12 acdbadce Inthe figure above, ines ¢ and m are parallel, y= 20, and 2 =60. Whatis the value of x?","A120 8,100",,,,B
ocr-00220,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 1.pdf",1.3,cbe8ca31,"©.90 0.80 13 cbeeant Oo In AXYZ, the measure of X's 24"" and the measure of ZY is 98°. Whats the measure of £2?",A588 am,,"ci p22""",,A
ocr-00221,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 1.pdf",1.4,c24e1bda,"Lines, Angles, and Triangles 1 1s e2eetbda ' ” "" . n",,,,,D
ocr-00222,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 1.pdf",1.5,3563d76d,"Note: Figure not drawn to scale. Inthe figure, line mis parale! to line n. What isthe value of w?",Ald 8.34,"bist 1s ssssarea al [Ata certain ime ane day, the Washington Monument in Washington, DC, ‘casts a shadow thats 300 feet long. At the same time, a nearby cherry tee ‘casts.a shadow thats 16 fet ong. Given thatthe Washington Monument is approximately 555 feet tal, which of the following is closest to the height,",c.68,,C
ocr-00223,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 1.pdf",1.6,dfc420b2,,"approximately 555 feet tall, which of the following is closest to the height, in foot, ofthe chorry te? a0 8.20 ©.30 0.35 16 ateaz002 > Sena",,,,C
ocr-00224,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 1.pdf",1.7,410bdbe6,"Lines, Angles, and Triangles 1 17 sbdbes K\ Inthe triangle above, a=45. What isthe value of b?",A82 8.59 7,,,,A
ocr-00225,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 1.pdf",1.8,087cdcfd,"108 1a ostedets De Inthe figure, three lines intersect at point Px = @5and y=T75, what is the value of 27",A140 a0,,cao,,C
ocr-00226,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 1.pdf",1.9,992f4e93,,,B64,"c.40 2.20 19 s22t0eas a one meat oa Inthe figure above, ines ¢ and kare parallel. ‘What isthe value of a? 26",,C
ocr-00882,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 2.pdf",2.1,81b664bc,"Lines, Angles, and Triangles 2 Queione 10 ere Inthe tiga above, AF, BE, na CD are paral Ponts 8 and oon AC","and FD, respectively. AB =9, BC = 185, and FE =85, what is the lego ED, othe nest enh? Aves ens a",,,,B
ocr-00891,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 2.pdf",2.1,7a8ad237,"290 Tesadz57 Triangles ABC and DEF are congruent, where A corresponds to D, and B and E are right angles. The measure of angle","Alls 69"", What is the measure, in degrees, of angle F?",,,,21
ocr-00892,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 2.pdf",2.11,014edcb7,"Lines, Angles, and Triangles 2","an owes 5 k A P Note: Figure not drawn to scale. In triangle POR, QRis extended to point 5. The measure of ZPQR is 132°, and the measure of ZPRS is 163°, What is ‘the measure of OPR?",,,,B
ocr-00893,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 2.pdf",2.12,2085e10e,‘the measure of ZQPR? 7,"Aas""","B31"" ome oar ‘2x2 208se100 In tiangle DEF, the measure of angle Dis 47° and the measure of angle Eis 97°. In wiangle RST, the measure of angle Ris AT” and the measure of angle Sis 97°, Which ofthe following additional pieces of information is needed to determine whether triangle DEF is simiarto tiangle RST? ‘A.The measure of angle F",,,D
ocr-00894,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 2.pdf",2.13,2f7c92ad,"Lines, Angles, and Triangles 2",ams reszed c A A E Note: Figure not drawn to scale.,,,,C
ocr-00883,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 2.pdf",2.2,94364a79,"6.184 0.196 22 94564079 OO “Two nearby trees are perpendicular to the ground, which s flat. One ofthese trees is 10 fet tall and has 2 shadow thats 5 feet long. At the same time, the shadow of the other tree is 2 feet long, How tal in feet, isthe other tree?",a3 a4,,cs,,B
ocr-00884,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 2.pdf",2.3,933fee1a,oar es a ‘BC ve,ADF a,,,,B
ocr-00885,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 2.pdf",2.4,a4c05a1b,"Lines, Angles, and Triangles 2 2 aacosstb",,,,,B
ocr-00886,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 2.pdf",2.5,d3fe472f,"Note: Figure not drawn to sae Inthe figure shown, lines and s ave parallel and ine m intersects both ines. y < 65, which ofthe following must be true?",Awels,Be> 15,Carty < 180,"Det y> 180 25 astecrzt “Tangle ABC is similar to wiangle XYZ, such that A, B, and C correspond to X, ¥, and Z respectively. The lenath of each side of tangle XYZ is 2 times the lenath of ts corresponding sie in viangle ABC. The measure Of side AB ts 18. Whatie the ressure of side XY?",D
ocr-00887,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 2.pdf",2.6,fd8745fc,of side AB is 16. What is the measure of side XY?,"Ald 816 18 0.32 26 raevste In tiangle JIL, the measures of ZK and ZL are each 48°. What isthe measure of ZJ, in degrees? (Disregard the degree symbol when entering your answer)",,,,84
ocr-00888,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 2.pdf",2.7,901e3285,"Lines, Angles, and Triangles 2 27 soiex205 — Intriangle ABC, the measure of angle A is 50°. tangle ABCs isosceles, which of the folowing is NOT a possible measure of angle B?","A.80° 8.65"" ©.60"" . 100""",,,,D
ocr-00889,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 2.pdf",2.8,1c3d613c,"20 tease a. ont Tangle ABC and tiange DF ae shown, The eltonship between he side “AB BG AC lengths ofthe two tangles is such that BE EE ™ DE 9. tthe measure of angle BACs 20% whats the measure n degrees, of angle EOF ""Disregard the degre smo when ging your ansner)",,,,,20
ocr-00890,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 2.pdf",2.9,6dd463ca,"29 eddsosce ; Inthe figure above, segments AE and BD are paral. tangle BDC measures 58° and angle ACE measures 62% what isthe measure of angle","Ast 8.60"" cox",,cae?,D.t20°,B
ocr-00385,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 3.pdf",3.1,6d99b141,"Lines, Angles, and Triangles 3",,B Zi,,"D z ""4",83
ocr-00394,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 3.pdf",3.1,6a3fbec3,,,"B10 castbec s Inthe figure above, BD = 6 and AD = 8. ‘what isthe langth of DC 2 BM 345ec363,_§ w Y",,,4.5
ocr-00395,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 3.pdf",3.11,345cc36a,"Ww z i ‘\ Zz x Note: Figure not drawn to scale. Inthe figure shown, 17Z and XY intersect at point. ¥Q = 63, WQ = 70, WX = 60,and XQ = 120, what's the length of YZ?",,,,,54
ocr-00396,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 3.pdf",3.12,2d2cb85e,"Lines, Angles, and Triangles 3 Ss Z< - oF a",,,,,156
ocr-00397,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 3.pdf",3.13,f7dbde16,"U Vv R Note: Figure not drawn to scale. Inthe gure, RI’ = TU, the measure of angle VST is 29"", and the measure of angle RV'S is 41°. What is the value of 2? Say fTabaete In vianglos LMN and RST, angles L and R each have measure 60°, LN = 10, and RT’ = 30. Which","additonal piece af informations sufficient to prove that triangle LIMIV is similar to triangle RST? A.MN =Tand ST =7 8. MN =Tand ST'= 21 ©. The measures of angles M and $ are 70"" and 60"", respectively",,,,D
ocr-00398,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 3.pdf",3.14,abcd0011,". The measures of angles M and 7 are 70 and 50°, respectively 3x sbesgon",A D SG Note: Figure not drawn to scale.,B,,,3
ocr-00399,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 3.pdf",3.15,322a6dfe,"Lines, Angles, and Triangles 3 315 sree ‘Quadilaterals PQRS and WY Z ar similar, where P,Q, and R correspond to W, X, and Y, respectively. The measure of 28's 135°, PS = 45, and WZ = 9. whats the measure of 22?",AS,"B27"" 45"" 0.135""",,,D
ocr-00400,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 3.pdf",3.16,fecc446d,,"aie feccasca Aine intersects two pall ines, forming four acute angles and four obtuse angles. The measure of one ofthese eght angles is (72 — 250)"". The sum ofthe measures of fur af the eight angles isk. hich of the folowing could NOT be equivalent to forall values of 2? A. Ma + 1,540 8. 1de — $20 282 + 1,720 .360",,,,A
ocr-00386,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 3.pdf",3.2,e10d8313,"Note: Figure not drawn to scale. Inthe figure, AC = CD. The measure of angle EBC is 45°, and the measure of angle ACD is 104°. what is the value of 27 32 odes PQ oR s TV w x U",,,,,123
ocr-00387,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 3.pdf",3.3,f88f27e5,,"al Note: Figure not drawn to scale. Inthe figure shown, points QR, S, and T lie on ine segment PV, and ine segment RU intersects line segment SX at point W. The measure of ZSQX is 48°, the measure of ZSXQ is 86”, the measure of ZSWU is 85°, ‘and the measure of ZVTU is 162°. Whatis the measure, n degrees, of ZTUR? 33 teorres ~Tatersecting lines sand rare shown below. Whats the value of x?",,,,97
ocr-00388,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 3.pdf",3.4,947a3cde,"Lines, Angles, and Triangles 3 Me Teed x Inthe figure above, MQ and NR intersect at point P, NP= QP, and MP = PR. Whats the measure, in degrees, of ZOMR ? (Disregard the",,,,degree symbol when grdging your answer),30
ocr-00389,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 3.pdf",3.5,740bf79f,"38 -Kourrat Th Inthe figure above, wt is the length of NO 2 4.22 23 2a",,b.25,,,C
ocr-00390,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 3.pdf",3.6,bd7f6e30,"36 bartcex0 ae oa? Inthe figure above, RT = TU. What isthe value of x?",an 66,bse,ces,,C
ocr-00391,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 3.pdf",3.7,eeb4143c,"37 eebatese a ie The area of triangle ABC aboveis atleast 48 but no more than 60. Ify is an integer, what is one possible valve of x?",,,,,
ocr-00392,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 3.pdf",3.8,5b4757df,"Lines, Angles, and Triangles 3 38 sbarszat _ a = Intriangle RST, angle Tisa right angle, point L ies on RS, point K lies on ST, and ZK is parallel to RP. the length of RF is 72 units, the lenath of LK is 24 uit, and the area of tangle RST is 702 square units, what is the lenathof KT, inunts? 33 e2m0 . .",,,,,3.9
ocr-00393,Math,Geometry and Trigonometry,"Lines, Angles, and Triangles","Geometry and Trigonometry — Lines, Angles, and Triangles","Lines, Angles, and Triangles 3.pdf",3.9,17912810,"& q t WAS Note: Figure not drawn to scale. Inthe rigue, parallel ines q and tar intersected by ines rand sta = 43 and b = 122, whatis the value of w?",,,,,50.5
ocr-00700,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,Geometry and Trigonometry — Right Triangles and Trigonometry,Right Triangles and Trigonometry 1.pdf,1.1,e6f2ace7,Right Triangles and Trigonometry Question# 1 Ww tur . RP =,,,,,C
ocr-00701,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,Geometry and Trigonometry — Right Triangles and Trigonometry,Right Triangles and Trigonometry 1.pdf,1.2,145337bc,"7 Note: Figure not drawn to seal ‘The lengths of the leg of aright triangle are shown, Which of the following is closest tothe length of the triangles hypotenuse? rer)",a5 6.76 2.20,,,,A
ocr-00702,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,Geometry and Trigonometry — Right Triangles and Trigonometry,Right Triangles and Trigonometry 1.pdf,1.3,a6097ec2,Right Triangles and Trigonometry 1 13 scoa7ec2 * 63,,,,,C
ocr-00703,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,Geometry and Trigonometry — Right Triangles and Trigonometry,Right Triangles and Trigonometry 1.pdf,1.4,bbaac300,"Note: Figure not drawn to scale. Inthe ight ange shown. whats the value of sin 2""?",Aw,"Be oF Ls boeacsco ‘angle ABC is sim to tingle DEF. where angle A corespons to angle D, and angles Cand Fare ight angles. 08 B = 2, whatis the valve of cos E",,,A
ocr-00704,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,Geometry and Trigonometry — Right Triangles and Trigonometry,Right Triangles and Trigonometry 1.pdf,1.5,36661021,Right Triangles and Trigonometry 1 1s —_sese1o7,,,C 9 6 Note: Figure not drawn to scale.,,B
ocr-00274,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,Geometry and Trigonometry — Right Triangles and Trigonometry,Right Triangles and Trigonometry 2.pdf,2.1,902dc959,"Right Triangles and Trigonometry 2 21 s02acose 4 Inthe figure above, whats the value of tana? 20",A 20 a 8.29,,,,C
ocr-00275,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,Geometry and Trigonometry — Right Triangles and Trigonometry,Right Triangles and Trigonometry 2.pdf,2.2,de550be0,2 on,a 2.20 22 dessobe0 21 6,,,,A
ocr-00276,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,Geometry and Trigonometry — Right Triangles and Trigonometry,Right Triangles and Trigonometry 2.pdf,2.3,9ec76b54,"Not: igure not drawn tse For the tiangle shown, which expression represents the value of a?",ava a2 oya=6 02-6,,,,B
ocr-00277,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,Geometry and Trigonometry — Right Triangles and Trigonometry,Right Triangles and Trigonometry 2.pdf,2.4,bf8d843e,"Right Triangles and Trigonometry 2 24 bfadedse x tn AABC above, what is the length ot AD?",Aa 86,,c.6/2,,B
ocr-00278,Math,Geometry and Trigonometry,Right Triangles and Trigonometry,Geometry and Trigonometry — Right Triangles and Trigonometry,Right Triangles and Trigonometry 2.pdf,2.5,a5aee181,,avi 8.20 ©.15v2 2.400,,"c.6/2) 0.6y3 25 ssseaist ‘The length ofa rectangle's diagonal is 577, and the lenath ofthe ractange’s shorter side i 5. What isthe length ofthe rectangle’s longer side?",,B
